"docid","paragraphid","sentenceid","tokenid","token","pos"
"2010.01.01.iran.moussavi","0","16","3","a","DT"
"2010.01.01.iran.moussavi","0","16","4","conservative","JJ"
"2010.01.01.iran.moussavi","0","16","5","member","NN"
"2010.01.01.iran.moussavi","0","16","6","of","IN"
"2010.01.01.iran.moussavi","0","16","7","Iran","NNP"
"2010.01.01.iran.moussavi","0","16","8","'s","POS"
"2010.01.01.iran.moussavi","0","16","9","parliament","NN"
"2010.01.01.iran.moussavi","0","16","10",",",","
"2010.01.01.iran.moussavi","0","16","11","told","VBD"
"2010.01.01.iran.moussavi","0","16","12","state-run","JJ"
"2010.01.01.iran.moussavi","0","16","13","media","NNS"
"2010.01.01.iran.moussavi","0","16","14","Friday","NNP"
"2010.01.01.iran.moussavi","0","16","15","that","IN"
"2010.01.01.iran.moussavi","0","16","16","Moussavi","NNP"
"2010.01.01.iran.moussavi","0","16","17","had","VBD"
"2010.01.01.iran.moussavi","0","16","18","shown","VBN"
"2010.01.01.iran.moussavi","0","16","19","in","IN"
"2010.01.01.iran.moussavi","0","16","20","his","PRP$"
"2010.01.01.iran.moussavi","0","16","21","comments","NNS"
"2010.01.01.iran.moussavi","0","16","22","that","IN"
"2010.01.01.iran.moussavi","0","16","23","he","PRP"
"2010.01.01.iran.moussavi","0","16","24","accepted","VBD"
"2010.01.01.iran.moussavi","0","16","25","responsibility","NN"
"2010.01.01.iran.moussavi","0","16","26","for","IN"
"2010.01.01.iran.moussavi","0","16","27","the","DT"
"2010.01.01.iran.moussavi","0","16","28","violence","NN"
"2010.01.01.iran.moussavi","0","16","29","last","JJ"
"2010.01.01.iran.moussavi","0","16","30","Sunday","NNP"
"2010.01.01.iran.moussavi","0","16","31",".","."
"2010.01.01.iran.moussavi","0","17","0","""","``"
"2010.01.01.iran.moussavi","0","17","1","When","WRB"
"2010.01.01.iran.moussavi","0","17","2","he","PRP"
"2010.01.01.iran.moussavi","0","17","3","maintains","VBZ"
"2010.01.01.iran.moussavi","0","17","4","that","IN"
"2010.01.01.iran.moussavi","0","17","5","'even","VBN"
"2010.01.01.iran.moussavi","0","17","6","if","IN"
"2010.01.01.iran.moussavi","0","17","7","I","PRP"
"2010.01.01.iran.moussavi","0","17","8","do","VBP"
"2010.01.01.iran.moussavi","0","17","9","n't","RB"
"2010.01.01.iran.moussavi","0","17","10","issue","VB"
"2010.01.01.iran.moussavi","0","17","11","a","DT"
"2010.01.01.iran.moussavi","0","17","12","statement","NN"
"2010.01.01.iran.moussavi","0","17","13",",",","
"2010.01.01.iran.moussavi","0","17","14","the","DT"
"2010.01.01.iran.moussavi","0","17","15","people","NNS"
"2010.01.01.iran.moussavi","0","17","16","will","MD"
"2010.01.01.iran.moussavi","0","17","17","take","VB"
"2010.01.01.iran.moussavi","0","17","18","to","TO"
"2010.01.01.iran.moussavi","0","17","19","the","DT"
"2010.01.01.iran.moussavi","0","17","20","streets","NNS"
"2010.01.01.iran.moussavi","0","17","21","regardless","RB"
"2010.01.01.iran.moussavi","0","17","22",",",","
"2010.01.01.iran.moussavi","0","17","23","'","''"
"2010.01.01.iran.moussavi","0","17","24","this","DT"
"2010.01.01.iran.moussavi","0","17","25","shows","NNS"
"2010.01.01.iran.moussavi","0","17","26","that","WDT"
"2010.01.01.iran.moussavi","0","17","27","even","RB"
"2010.01.01.iran.moussavi","0","17","28","before","IN"
"2010.01.01.iran.moussavi","0","17","29","Ashura","NNP"
"2010.01.01.iran.moussavi","0","17","30",",",","
"2010.01.01.iran.moussavi","0","17","31","those","DT"
"2010.01.01.iran.moussavi","0","17","32","people","NNS"
"2010.01.01.iran.moussavi","0","17","33","took","VBD"
"2010.01.01.iran.moussavi","0","17","34","to","TO"
"2010.01.01.iran.moussavi","0","17","35","the","DT"
"2010.01.01.iran.moussavi","0","17","36","streets","NNS"
"2010.01.01.iran.moussavi","0","17","37","based","VBN"
"2010.01.01.iran.moussavi","0","17","38","on","IN"
"2010.01.01.iran.moussavi","0","17","39","his","PRP$"
"2010.01.01.iran.moussavi","0","17","40","statements","NNS"
"2010.01.01.iran.moussavi","0","17","41",".","."
"2010.01.01.iran.moussavi","0","18","0","""","``"
"2010.01.01.iran.moussavi","0","18","1","Moussavi","NNP"
"2010.01.01.iran.moussavi","0","18","2","has","VBZ"
"2010.01.01.iran.moussavi","0","18","3","thereby","RB"
"2010.01.01.iran.moussavi","0","18","4","accepted","VBN"
"2010.01.01.iran.moussavi","0","18","5","that","IN"
"2010.01.01.iran.moussavi","0","18","6","he","PRP"
"2010.01.01.iran.moussavi","0","18","7","has","VBZ"
"2010.01.01.iran.moussavi","0","18","8","issued","VBN"
"2010.01.01.iran.moussavi","0","18","9","statements","NNS"
"2010.01.01.iran.moussavi","0","18","10","even","RB"
"2010.01.01.iran.moussavi","0","18","11","before","IN"
"2010.01.01.iran.moussavi","0","18","12","this","DT"
"2010.01.01.iran.moussavi","0","18","13",",",","
"2010.01.01.iran.moussavi","0","18","14","based","VBN"
"2010.01.01.iran.moussavi","0","18","15","on","IN"
"2010.01.01.iran.moussavi","0","18","16","which","WDT"
"2010.01.01.iran.moussavi","0","18","17","people","NNS"
"2010.01.01.iran.moussavi","0","18","18","took","VBD"
"2010.01.01.iran.moussavi","0","18","19","to","TO"
"2010.01.01.iran.moussavi","0","18","20","the","DT"
"2010.01.01.iran.moussavi","0","18","21","streets","NNS"
"2010.01.01.iran.moussavi","0","18","22",".","."
"2010.01.01.iran.moussavi","0","19","0","On","IN"
"2010.01.01.iran.moussavi","0","19","1","Ashura","NN"
"2010.01.01.iran.moussavi","0","19","2",",",","
"2010.01.01.iran.moussavi","0","19","3","he","PRP"
"2010.01.01.iran.moussavi","0","19","4","did","VBD"
"2010.01.01.iran.moussavi","0","19","5","not","RB"
"2010.01.01.iran.moussavi","0","19","6","issue","VB"
"2010.01.01.iran.moussavi","0","19","7","a","DT"
"2010.01.01.iran.moussavi","0","19","8","statement","NN"
"2010.01.01.iran.moussavi","0","19","9",",",","
"2010.01.01.iran.moussavi","0","19","10","and","CC"
"2010.01.01.iran.moussavi","0","19","11","they","PRP"
"2010.01.01.iran.moussavi","0","19","12","took","VBD"
"2010.01.01.iran.moussavi","0","19","13","to","TO"
"2010.01.01.iran.moussavi","0","19","14","the","DT"
"2010.01.01.iran.moussavi","0","19","15","streets","NNS"
"2010.01.01.iran.moussavi","0","19","16","anyway","RB"
"2010.01.01.iran.moussavi","0","19","17","!","."
"2010.01.01.iran.moussavi","0","20","0","Moussavi","NNP"
"2010.01.01.iran.moussavi","0","20","1","has","VBZ"
"2010.01.01.iran.moussavi","0","20","2","thereby","RB"
"2010.01.01.iran.moussavi","0","20","3","accepted","VBN"
"2010.01.01.iran.moussavi","0","20","4","full","JJ"
"2010.01.01.iran.moussavi","0","20","5","responsibility","NN"
"2010.01.01.iran.moussavi","0","20","6",",",","
"2010.01.01.iran.moussavi","0","20","7","""","``"
"2010.01.01.iran.moussavi","0","20","8","Resaei","NNP"
"2010.01.01.iran.moussavi","0","20","9","said","VBD"
"2010.01.01.iran.moussavi","0","20","10","in","IN"
"2010.01.01.iran.moussavi","0","20","11","a","DT"
"2010.01.01.iran.moussavi","0","20","12","statement","NN"
"2010.01.01.iran.moussavi","0","20","13",".","."
"2010.01.01.iran.moussavi","0","21","0","Resaei","NNP"
"2010.01.01.iran.moussavi","0","21","1",",",","
"2010.01.01.iran.moussavi","0","21","2","former","JJ"
"2010.01.01.iran.moussavi","0","21","3","commander","NN"
"2010.01.01.iran.moussavi","0","21","4","of","IN"
"2010.01.01.iran.moussavi","0","21","5","the","DT"
"2010.01.01.iran.moussavi","0","21","6","elite","NN"
"2010.01.01.iran.moussavi","0","21","7","Revolutionary","NNP"
"2010.01.01.iran.moussavi","0","21","8","Guards","NNPS"
"2010.01.01.iran.moussavi","0","21","9",",",","
"2010.01.01.iran.moussavi","0","21","10","accused","VBD"
"2010.01.01.iran.moussavi","0","21","11","Moussavi","NNP"
"2010.01.01.iran.moussavi","0","21","12","and","CC"
"2010.01.01.iran.moussavi","0","21","13","reformist","JJ"
"2010.01.01.iran.moussavi","0","21","14","politicians","NNS"
"2010.01.01.iran.moussavi","0","21","15","Mohammad","NNP"
"2010.01.01.iran.moussavi","0","21","16","Khatami","NNP"
"2010.01.01.iran.moussavi","0","21","17","and","CC"
"2010.01.01.iran.moussavi","0","21","18","Mehdi","NNP"
"2010.01.01.iran.moussavi","0","21","19","Karrubi","NNP"
"2010.01.01.iran.moussavi","0","21","20","of","IN"
"2010.01.01.iran.moussavi","0","21","21","doing","VBG"
"2010.01.01.iran.moussavi","0","21","22","the","DT"
"2010.01.01.iran.moussavi","0","21","23","bidding","NN"
"2010.01.01.iran.moussavi","0","21","24","of","IN"
"2010.01.01.iran.moussavi","0","21","25","enemies","NNS"
"2010.01.01.iran.moussavi","0","21","26","of","IN"
"2010.01.01.iran.moussavi","0","21","27","Iran","NNP"
"2010.01.01.iran.moussavi","0","21","28",",",","
"2010.01.01.iran.moussavi","0","21","29","and","CC"
"2010.01.01.iran.moussavi","0","21","30","are","VBP"
"2010.01.01.iran.moussavi","0","21","31","therefore","RB"
"2010.01.01.iran.moussavi","0","21","32","""","``"
"2010.01.01.iran.moussavi","0","21","33","domestic","JJ"
"2010.01.01.iran.moussavi","0","21","34","pawns","NNS"
"2010.01.01.iran.moussavi","0","21","35","""","''"
"2010.01.01.iran.moussavi","0","21","36","of","IN"
"2010.01.01.iran.moussavi","0","21","37","foreigners","NNS"
"2010.01.01.iran.moussavi","0","21","38",".","."
"2010.01.01.iran.moussavi","0","22","0","He","PRP"
"2010.01.01.iran.moussavi","0","22","1","named","VBD"
"2010.01.01.iran.moussavi","0","22","2","no","DT"
"2010.01.01.iran.moussavi","0","22","3","nations","NNS"
"2010.01.01.iran.moussavi","0","22","4",".","."
"2010.01.01.iran.moussavi","0","23","0","""","``"
"2010.01.01.iran.moussavi","0","23","1","So","RB"
"2010.01.01.iran.moussavi","0","23","2","if","IN"
"2010.01.01.iran.moussavi","0","23","3","the","DT"
"2010.01.01.iran.moussavi","0","23","4","authorities","NNS"
"2010.01.01.iran.moussavi","0","23","5","do","VBP"
"2010.01.01.iran.moussavi","0","23","6","not","RB"
"2010.01.01.iran.moussavi","0","23","7","adhere","VB"
"2010.01.01.iran.moussavi","0","23","8","to","TO"
"2010.01.01.iran.moussavi","0","23","9","their","PRP$"
"2010.01.01.iran.moussavi","0","23","10","duties","NNS"
"2010.01.01.iran.moussavi","0","23","11","[","JJ"
"2010.01.01.iran.moussavi","0","23","12","to","TO"
"2010.01.01.iran.moussavi","0","23","13","arrest","VB"
"2010.01.01.iran.moussavi","0","23","14","and","CC"
"2010.01.01.iran.moussavi","0","23","15","prosecute","VB"
"2010.01.01.iran.moussavi","0","23","16","them","PRP"
"2010.01.01.iran.moussavi","0","23","17","]","JJ"
"2010.01.01.iran.moussavi","0","23","18",",",","
"2010.01.01.iran.moussavi","0","23","19","the","DT"
"2010.01.01.iran.moussavi","0","23","20","revolutionary","JJ"
"2010.01.01.iran.moussavi","0","23","21","people","NNS"
"2010.01.01.iran.moussavi","0","23","22","[","NN"
"2010.01.01.iran.moussavi","0","23","23","of","IN"
"2010.01.01.iran.moussavi","0","23","24","Iran","NNP"
"2010.01.01.iran.moussavi","0","23","25","]","NN"
"2010.01.01.iran.moussavi","0","23","26","will","MD"
"2010.01.01.iran.moussavi","0","23","27","execute","VB"
"2010.01.01.iran.moussavi","0","23","28","the","DT"
"2010.01.01.iran.moussavi","0","23","29","will","NN"
"2010.01.01.iran.moussavi","0","23","30","of","IN"
"2010.01.01.iran.moussavi","0","23","31","the","DT"
"2010.01.01.iran.moussavi","0","23","32","Imam","NNP"
"2010.01.01.iran.moussavi","0","23","33","[","JJ"
"2010.01.01.iran.moussavi","0","23","34","Khomeini","NNP"
"2010.01.01.iran.moussavi","0","23","35","]","NN"
"2010.01.01.iran.moussavi","0","23","36","to","TO"
"2010.01.01.iran.moussavi","0","23","37","the","DT"
"2010.01.01.iran.moussavi","0","23","38","fullest","JJS"
"2010.01.01.iran.moussavi","0","23","39",",",","
"2010.01.01.iran.moussavi","0","23","40","""","''"
"2010.01.01.iran.moussavi","0","23","41","Resaei","NNP"
"2010.01.01.iran.moussavi","0","23","42","said","VBD"
"2010.01.01.iran.moussavi","0","23","43",",",","
"2010.01.01.iran.moussavi","0","23","44","referring","VBG"
"2010.01.01.iran.moussavi","0","23","45","to","TO"
"2010.01.01.iran.moussavi","0","23","46","the","DT"
"2010.01.01.iran.moussavi","0","23","47","late","JJ"
"2010.01.01.iran.moussavi","0","23","48","Ayatollah","NNP"
"2010.01.01.iran.moussavi","0","23","49","Ruhollah","NNP"
"2010.01.01.iran.moussavi","0","23","50","Khomeini","NNP"
"2010.01.01.iran.moussavi","0","23","51",",",","
"2010.01.01.iran.moussavi","0","23","52","who","WP"
"2010.01.01.iran.moussavi","0","23","53","founded","VBD"
"2010.01.01.iran.moussavi","0","23","54","the","DT"
"2010.01.01.iran.moussavi","0","23","55","Republic","NNP"
"2010.01.01.iran.moussavi","0","23","56","of","IN"
"2010.01.01.iran.moussavi","0","23","57","Iran","NNP"
"2010.01.01.iran.moussavi","0","23","58","in","IN"
"2010.01.01.iran.moussavi","0","23","59","1979","CD"
"2010.01.01.iran.moussavi","0","23","60",".","."
"2010.01.02.pakistan.attacks","0","0","0","The","DT"
"2010.01.02.pakistan.attacks","0","0","1","death","NN"
"2010.01.02.pakistan.attacks","0","0","2","toll","NN"
"2010.01.02.pakistan.attacks","0","0","3","climbed","VBD"
"2010.01.02.pakistan.attacks","0","0","4","to","TO"
"2010.01.02.pakistan.attacks","0","0","5","99","CD"
"2010.01.02.pakistan.attacks","0","0","6","on","IN"
"2010.01.02.pakistan.attacks","0","0","7","Sunday","NNP"
"2010.01.02.pakistan.attacks","0","0","8","after","IN"
"2010.01.02.pakistan.attacks","0","0","9","a","DT"
"2010.01.02.pakistan.attacks","0","0","10","suicide","NN"
"2010.01.02.pakistan.attacks","0","0","11","car","NN"
"2010.01.02.pakistan.attacks","0","0","12","bomb","NN"
"2010.01.02.pakistan.attacks","0","0","13","exploded","VBD"
"2010.01.02.pakistan.attacks","0","0","14","Friday","NNP"
"2010.01.02.pakistan.attacks","0","0","15","in","IN"
"2010.01.02.pakistan.attacks","0","0","16","the","DT"
"2010.01.02.pakistan.attacks","0","0","17","middle","NN"
"2010.01.02.pakistan.attacks","0","0","18","of","IN"
"2010.01.02.pakistan.attacks","0","0","19","a","DT"
"2010.01.02.pakistan.attacks","0","0","20","group","NN"
"2010.01.02.pakistan.attacks","0","0","21","of","IN"
"2010.01.02.pakistan.attacks","0","0","22","men","NNS"
"2010.01.02.pakistan.attacks","0","0","23","playing","VBG"
"2010.01.02.pakistan.attacks","0","0","24","volleyball","NN"
"2010.01.02.pakistan.attacks","0","0","25","in","IN"
"2010.01.02.pakistan.attacks","0","0","26","northwest","RB"
"2010.01.02.pakistan.attacks","0","0","27","Pakistan","NNP"
"2010.01.02.pakistan.attacks","0","0","28",",",","
"2010.01.02.pakistan.attacks","0","0","29","police","NN"
"2010.01.02.pakistan.attacks","0","0","30","said","VBD"
"2010.01.02.pakistan.attacks","0","0","31",".","."
"2010.01.02.pakistan.attacks","0","1","0","Thirty-six","NNP"
"2010.01.02.pakistan.attacks","0","1","1","others","NNS"
"2010.01.02.pakistan.attacks","0","1","2","who","WP"
"2010.01.02.pakistan.attacks","0","1","3","were","VBD"
"2010.01.02.pakistan.attacks","0","1","4","injured","VBN"
"2010.01.02.pakistan.attacks","0","1","5","in","IN"
"2010.01.02.pakistan.attacks","0","1","6","the","DT"
"2010.01.02.pakistan.attacks","0","1","7","attack","NN"
"2010.01.02.pakistan.attacks","0","1","8","remained","VBD"
"2010.01.02.pakistan.attacks","0","1","9","hospitalized","VBN"
"2010.01.02.pakistan.attacks","0","1","10","Sunday","NNP"
"2010.01.02.pakistan.attacks","0","1","11",",",","
"2010.01.02.pakistan.attacks","0","1","12","said","VBD"
"2010.01.02.pakistan.attacks","0","1","13","Mohammed","VBN"
"2010.01.02.pakistan.attacks","0","1","14","Ayub","NNP"
"2010.01.02.pakistan.attacks","0","1","15","Khan","NNP"
"2010.01.02.pakistan.attacks","0","1","16",",",","
"2010.01.02.pakistan.attacks","0","1","17","police","NN"
"2010.01.02.pakistan.attacks","0","1","18","chief","NN"
"2010.01.02.pakistan.attacks","0","1","19","of","IN"
"2010.01.02.pakistan.attacks","0","1","20","the","DT"
"2010.01.02.pakistan.attacks","0","1","21","Lakki","NNP"
"2010.01.02.pakistan.attacks","0","1","22","Marwat","NNP"
"2010.01.02.pakistan.attacks","0","1","23","district","NN"
"2010.01.02.pakistan.attacks","0","1","24",".","."
"2010.01.02.pakistan.attacks","0","2","0","Those","DT"
"2010.01.02.pakistan.attacks","0","2","1","killed","VBN"
"2010.01.02.pakistan.attacks","0","2","2","included","VBD"
"2010.01.02.pakistan.attacks","0","2","3","at","IN"
"2010.01.02.pakistan.attacks","0","2","4","least","JJS"
"2010.01.02.pakistan.attacks","0","2","5","six","CD"
"2010.01.02.pakistan.attacks","0","2","6","children","NNS"
"2010.01.02.pakistan.attacks","0","2","7",",",","
"2010.01.02.pakistan.attacks","0","2","8","and","CC"
"2010.01.02.pakistan.attacks","0","2","9","most","JJS"
"2010.01.02.pakistan.attacks","0","2","10","of","IN"
"2010.01.02.pakistan.attacks","0","2","11","the","DT"
"2010.01.02.pakistan.attacks","0","2","12","other","JJ"
"2010.01.02.pakistan.attacks","0","2","13","victims","NNS"
"2010.01.02.pakistan.attacks","0","2","14","were","VBD"
"2010.01.02.pakistan.attacks","0","2","15","teenagers","NNS"
"2010.01.02.pakistan.attacks","0","2","16","who","WP"
"2010.01.02.pakistan.attacks","0","2","17","were","VBD"
"2010.01.02.pakistan.attacks","0","2","18","watching","VBG"
"2010.01.02.pakistan.attacks","0","2","19","the","DT"
"2010.01.02.pakistan.attacks","0","2","20","volleyball","NN"
"2010.01.02.pakistan.attacks","0","2","21","game","NN"
"2010.01.02.pakistan.attacks","0","2","22",",",","
"2010.01.02.pakistan.attacks","0","2","23","he","PRP"
"2010.01.02.pakistan.attacks","0","2","24","added","VBD"
"2010.01.02.pakistan.attacks","0","2","25",".","."
"2010.01.02.pakistan.attacks","0","3","0","People","NNS"
"2010.01.02.pakistan.attacks","0","3","1","who","WP"
"2010.01.02.pakistan.attacks","0","3","2","lived","VBD"
"2010.01.02.pakistan.attacks","0","3","3","near","IN"
"2010.01.02.pakistan.attacks","0","3","4","the","DT"
"2010.01.02.pakistan.attacks","0","3","5","volleyball","NN"
"2010.01.02.pakistan.attacks","0","3","6","court","NN"
"2010.01.02.pakistan.attacks","0","3","7","also","RB"
"2010.01.02.pakistan.attacks","0","3","8","were","VBD"
"2010.01.02.pakistan.attacks","0","3","9","among","IN"
"2010.01.02.pakistan.attacks","0","3","10","the","DT"
"2010.01.02.pakistan.attacks","0","3","11","casualties","NNS"
"2010.01.02.pakistan.attacks","0","3","12",".","."
"2010.01.02.pakistan.attacks","0","4","0","The","DT"
"2010.01.02.pakistan.attacks","0","4","1","number","NN"
"2010.01.02.pakistan.attacks","0","4","2","of","IN"
"2010.01.02.pakistan.attacks","0","4","3","those","DT"
"2010.01.02.pakistan.attacks","0","4","4","hospitalized","VBN"
"2010.01.02.pakistan.attacks","0","4","5","climbed","VBD"
"2010.01.02.pakistan.attacks","0","4","6","from","IN"
"2010.01.02.pakistan.attacks","0","4","7","the","DT"
"2010.01.02.pakistan.attacks","0","4","8","34","CD"
"2010.01.02.pakistan.attacks","0","4","9","reported","VBN"
"2010.01.02.pakistan.attacks","0","4","10","Saturday","NNP"
"2010.01.02.pakistan.attacks","0","4","11",",",","
"2010.01.02.pakistan.attacks","0","4","12","because","IN"
"2010.01.02.pakistan.attacks","0","4","13","information","NN"
"2010.01.02.pakistan.attacks","0","4","14","has","VBZ"
"2010.01.02.pakistan.attacks","0","4","15","trickled","VBN"
"2010.01.02.pakistan.attacks","0","4","16","in","IN"
"2010.01.02.pakistan.attacks","0","4","17","from","IN"
"2010.01.02.pakistan.attacks","0","4","18","area","NN"
"2010.01.02.pakistan.attacks","0","4","19","hospitals","NNS"
"2010.01.02.pakistan.attacks","0","4","20",",",","
"2010.01.02.pakistan.attacks","0","4","21","Khan","NNP"
"2010.01.02.pakistan.attacks","0","4","22","said","VBD"
"2010.01.02.pakistan.attacks","0","4","23",".","."
"2010.01.02.pakistan.attacks","0","5","0","The","DT"
"2010.01.02.pakistan.attacks","0","5","1","attack","NN"
"2010.01.02.pakistan.attacks","0","5","2","happened","VBD"
"2010.01.02.pakistan.attacks","0","5","3","in","IN"
"2010.01.02.pakistan.attacks","0","5","4","a","DT"
"2010.01.02.pakistan.attacks","0","5","5","residential","JJ"
"2010.01.02.pakistan.attacks","0","5","6","neighborhood","NN"
"2010.01.02.pakistan.attacks","0","5","7","in","IN"
